link,content,support,seg,減稅_ind,基礎建設_ind,蘋果_ind,轉彎_ind,罵_ind,或許_ind,川普行情_ind,成長_ind,爽_ind,上演_ind,支持者_ind,iPhone_ind,500_ind,隊長_ind,不爽_ind,新興市場_ind,拉近_ind,推文_ind,報導_ind,噗_ind,買_ind,製造業_ind,推_ind,衰退_ind,雖然_ind,大盤_ind,遇到_ind,深價外_ind,國際_ind,PUT_ind,亂_ind,gg_ind,八年_ind,臺灣_ind,四年_ind,回流_ind,崩潰_ind,長城_ind,躺平_ind,恐慌_ind,QQ_ind
https://www.ptt.cc/bbs/Stock/M.1478066404.A.28B.html,:賭盤能開希拉蕊跟川普誰會勝選嗎XDD,0,"[:, 賭盤, 能開, 希拉蕊, 跟, 川普, 誰, 會, 勝選, 嗎, XDD]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478066404.A.28B.html,:川普當選會狂漲嗎,0,"[:, 川普, 當選, 會, 狂漲, 嗎]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:希拉蕊守得住街亭嗎？,0,"[:, 希拉蕊, 守得, 住, 街亭, 嗎, ？]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:CH88說川普當選比雷曼倒當天還慘,-1,"[:, CH88, 說, 川普, 當選, 比, 雷曼, 倒, 當天, 還慘]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:川普選上後至少八年的經濟衰退，與脫歐是雞腿比肉絲,-1,"[:, 川普, 選上, 後, 至少, 八年, 的, 經濟, 衰退, ，, 與, 脫歐, 是, 雞腿, 比肉絲]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:川普選上台股跌破7000,-1,"[:, 川普, 選, 上台, 股, 跌破, 7000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:英脫歐都全球大漲了川普會跌?笑死人,1,"[:, 英, 脫歐, 都, 全球, 大漲, 了, 川普, 會, 跌, ?, 笑死人]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:川普根本是假議題,0,"[:, 川普, 根本, 是, 假議題]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:希拉蕊贏了美股才有機會大漲,-1,"[:, 希拉蕊, 贏了, 美股, 才, 有, 機會, 大漲]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:所以現在都走反向要川普選上才會漲其他都是倒貨,0,"[:, 所以, 現在, 都, 走, 反向, 要, 川普, 選上, 才, 會, 漲, 其他, 都, 是, 倒貨]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:川普要上了嗎？,0,"[:, 川普, 要, 上, 了, 嗎, ？]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478133003.A.244.html,:今年是逆轉年川普要逆轉勝了?,1,"[:, 今年, 是, 逆, 轉年, 川普, 要, 逆轉勝, 了, ?]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478150960.A.959.html,:川普當然會騙但他瘋,0,"[:, 川普, 當然會, 騙, 但, 他, 瘋]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478150960.A.959.html,:剛剛去看一下阿蕊:川普機率是64.8%:35.2%,1,"[:, 剛剛, 去, 看, 一下, 阿蕊, :, 川普, 機率, 是, 64.8, %, :, 35.2, %]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478150960.A.959.html,:川普上恐怖攻擊應該會暴增...,1,"[:, 川普, 上, 恐怖, 攻擊, 應該, 會, 暴增, ...]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478150960.A.959.html,:講的好像川普不騙一樣XD,1,"[:, 講的, 好像, 川普, 不騙, 一樣, XD]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478150960.A.959.html,:我論川普不但會輸，而且會輸得很難看,1,"[:, 我論, 川普, 不但, 會輸, ，, 而且, 會輸, 得, 很, 難, 看]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:川普根本是假議題,0,"[:, 川普, 根本, 是, 假議題]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:前面新聞那個川普86%之類的不知從何而來?,0,"[:, 前面, 新聞, 那個, 川普, 86, %, 之類, 的, 不知, 從何, 而, 來, ?]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:剛剛去看美國民調當選機率阿蕊:川普=64.8%:35.2%,-1,"[:, 剛剛, 去, 看, 美國, 民調, 當選, 機率, 阿蕊, :, 川普, =, 64.8, %, :, 35.2, %]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:川普選贏還有黃金可以爽賺希拉蕊選贏就...,0,"[:, 川普, 選贏, 還有, 黃, 金, 可以, 爽, 賺, 希拉蕊, 選贏, 就, ...]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:川普超會創造恐慌,-1,"[:, 川普, 超會, 創造, 恐慌]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:川普逆轉勝塊陶啊,1,"[:, 川普, 逆轉勝, 塊, 陶, 啊]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478152804.A.C84.html,:美國如果希拉蕊中選大概會有一波慶祝行情,0,"[:, 美國, 如果, 希拉蕊, 中選, 大概, 會有, 一波, 慶祝, 行情]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478171086.A.4DA.html,:生技醫療跟希拉蕊有關，REITs與升息有關，川普掰,-1,"[:, 生技, 醫療, 跟, 希拉蕊, 有關, ，, REITs, 與, 升息, 有關, ，, 川普, 掰]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478171086.A.4DA.html,:大家怕成這樣，感覺就算真的川普當選，也是利空出,0,"[:, 大家, 怕, 成, 這樣, ，, 感覺, 就算, 真的, 川普, 當選, ，, 也, 是, 利空, 出]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:民意有意啦，基本上川普票區就是基本民意體現,0,"[:, 民意, 有意, 啦, ，, 基本上, 川普, 票區, 就是, 基本, 民意, 體現]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:九月姐，我長輩在軍火工業的被要求投希拉蕊唉,0,"[:, 九月, 姐, ，, 我長, 輩, 在, 軍, 火工, 業的, 被, 要求, 投, 希拉蕊, 唉]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普上，我覺得未免不是壞事,1,"[:, 川普, 上, ，, 我, 覺得, 未免, 不是, 壞事]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:我覺的問題在於川普是真瘋還是假瘋，不論哪個都可怕,-1,"[:, 我覺, 的, 問題, 在, 於, 川普, 是, 真, 瘋, 還是, 假, 瘋, ，, 不論, 哪個, 都, 可怕]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:現在大家就不知道川普是真瘋還是裝瘋.但騙子敢用裝,-1,"[:, 現在, 大家, 就, 不, 知道, 川普, 是, 真, 瘋, 還是, 裝瘋, ., 但, 騙子, 敢, 用裝]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:剛剛看阿蕊:川普當選機率=66.5%:33.5%，阿蕊還是有看,0,"[:, 剛剛, 看, 阿蕊, :, 川普, 當選, 機率, =, 66.5, %, :, 33.5, %, ，, 阿蕊, 還是, 有, 看]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普…那個個性，不知道出去會說出什麼驚人之語,0,"[:, 川普, …, 那個, 個性, ，, 不, 知道, 出去, 會, 說, 出什麼, 驚人, 之語]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普是商人沒有什麼是不能交易的,0,"[:, 川普, 是, 商人, 沒有, 什麼, 是, 不能, 交易, 的]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:國幹嘛想脫歐?希拉蕊真的好為什麼川普可能會當選,0,"[:, 國, 幹嘛, 想, 脫歐, ?, 希拉蕊, 真的, 好為, 什麼, 川普, 可能, 會, 當選]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:對這次是2個都不好所以啊希拉蕊當選就真的好嗎,0,"[:, 對, 這次, 是, 2, 個, 都, 不好, 所以, 啊, 希拉蕊, 當選, 就, 真的, 好, 嗎]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:？怎麼會是川普當選股市大跌希拉蕊當選股市大漲呢,0,"[:, ？, 怎麼, 會, 是, 川普, 當選, 股市, 大跌, 希拉蕊, 當選, 股市, 大漲, 呢]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:用川普當選恐慌在嚇大家,-1,"[:, 用, 川普, 當選, 恐慌, 在嚇, 大家]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普有機會炒作仇恨追根究底不就是貧富差距過大,0,"[:, 川普, 有, 機會, 炒作, 仇恨, 追根究底, 不, 就是, 貧富, 差距, 過大]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:共和黨川普當選的話海外戰場不會收手的他們背後,0,"[:, 共和黨, 川普, 當選, 的話, 海外, 戰場, 不會, 收手, 的, 他們, 背後]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普就是很豪洨啊用仇恨當主軸來選舉,-1,"[:, 川普, 就是, 很豪, 洨, 啊, 用, 仇恨, 當主軸來, 選舉]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:FBI為了助川普當選也太XX了,0,"[:, FBI, 為, 了, 助, 川普, 當選, 也, 太, XX, 了]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:聽分析濕說川普當選先沙後拉破9400,1,"[:, 聽, 分析, 濕說, 川普, 當選, 先沙後拉破, 9400]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:周末多放一點川普消息讓你們睡不著,-1,"[:, 周末, 多放, 一點, 川普, 消息, 讓, 你, 們, 睡, 不著]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478219420.A.E2A.html,:川普跟杜斯迪有87%像現在都愛這一味的,0,"[:, 川普, 跟, 杜斯迪有, 87, %, 像, 現在, 都, 愛, 這, 一味, 的]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:我猜最近是因為川普放空，所以才往下,0,"[:, 我, 猜, 最近, 是, 因為, 川普, 放空, ，, 所以, 才, 往, 下]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:川普上說不定對台灣教好就是畢竟對共和黨對台的六,1,"[:, 川普, 上, 說, 不定, 對, 台灣, 教好, 就是, 畢竟, 對, 共和黨, 對台, 的, 六]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:股市往阻力最低的路徑走.如果沒有川普當選，哪阻力最,0,"[:, 股市, 往, 阻力, 最低, 的, 路徑, 走, ., 如果, 沒有, 川普, 當選, ，, 哪, 阻力, 最]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:難道川普當選全世界無惱空空到他下台嗎？,0,"[:, 難道, 川普, 當選, 全世界, 無惱, 空空, 到, 他, 下台, 嗎, ？]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:希拉蕊上了準備血洗FBI,0,"[:, 希拉蕊, 上, 了, 準備, 血洗, FBI]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:可是賭盤都賭川普上耶會不會脫歐重演,1,"[:, 可是, 賭盤, 都, 賭, 川普, 上耶會, 不會, 脫歐, 重演]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:假止跌真破底，等川普當總統後就有得崩了~,-1,"[:, 假, 止跌, 真破底, ，, 等, 川普, 當, 總統, 後, 就, 有, 得, 崩, 了, ~]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:至少經濟蕭條八年。空軍現在都集氣期待川普當選~,-1,"[:, 至少, 經濟, 蕭條, 八年, 。, 空軍, 現在, 都, 集氣, 期待, 川普, 當選, ~]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:我是指有股票現貨的多軍都會跌停賣出因川普會推新政,0,"[:, 我, 是, 指有, 股票, 現貨, 的, 多軍, 都, 會, 跌停, 賣出, 因, 川普, 會, 推, 新政]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:就算希拉蕊當選，十二月FED護盤任務結束必定升息~,0,"[:, 就算, 希拉蕊, 當選, ，, 十二月, FED, 護盤, 任務, 結束, 必定, 升息, ~]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:川普好敢講喔:),0,"[:, 川普, 好敢講, 喔, :, )]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:希望川普當選。好好教訓一下這髮夾空心島,1,"[:, 希望, 川普, 當選, 。, 好好, 教訓, 一下, 這, 髮, 夾, 空心, 島]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:空總那萬一希拉蕊當選呢？,0,"[:, 空, 總, 那, 萬, 一, 希拉蕊, 當選, 呢, ？]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:看你怎麼解讀囉，希當選利多出盡而且川普可能會亂,0,"[:, 看, 你, 怎麼, 解讀, 囉, ，, 希, 當選, 利多, 出盡, 而且, 川普, 可能, 會亂]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:選前看到槍了川普緊急被架離演講台,0,"[:, 選前, 看到, 槍, 了, 川普, 緊急, 被, 架, 離演, 講台]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:玩了川普躍上了,1,"[:, 玩, 了, 川普, 躍上, 了]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:川普要放棄台灣阿~~~,1,"[:, 川普, 要放棄, 台灣, 阿, ~, ~, ~]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:30000人在看川普實況了.好瘋狂,0,"[:, 30000, 人, 在, 看, 川普, 實況, 了, ., 好, 瘋狂]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:不不是，希拉蕊多。川普先假摔不過還是多,1,"[:, 不, 不是, ，, 希拉蕊, 多, 。, 川普, 先, 假摔, 不過, 還是, 多]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:早投票西語裔破紀錄，希拉蕊柯林頓選情看漲,0,"[:, 早, 投票, 西語, 裔, 破紀錄, ，, 希拉蕊, 柯林頓, 選情, 看漲]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:希拉：多川普：空,0,"[:, 希拉, ：, 多, 川普, ：, 空]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:剛好相反呀費學禮認為川普的人馬不少人是友台,0,"[:, 剛好, 相反, 呀, 費學禮, 認為, 川普, 的, 人馬, 不少, 人, 是, 友台]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:是說那結果只是一個共和黨員舉牌子說不要投給川普,0,"[:, 是, 說, 那, 結果, 只是, 一個, 共和黨, 員舉, 牌子, 說, 不要, 投給, 川普]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:川普<---空軍共主,-1,"[:, 川普, <, -, -, -, 空軍, 共, 主]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:是說川普就算上了大概也會被架空他的人馬大多共和,0,"[:, 是, 說, 川普, 就算, 上, 了, 大概, 也, 會, 被, 架空, 他, 的, 人馬, 大多, 共和]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:雖然我很想看川普上但應該還是蕊小小會上,-1,"[:, 雖然, 我, 很, 想, 看, 川普, 上, 但, 應該, 還是, 蕊, 小小, 會上]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:當選機率阿蕊:川普=66.2:33.8，阿蕊婆贏面還算大,-1,"[:, 當選, 機率, 阿蕊, :, 川普, =, 66.2, :, 33.8, ，, 阿蕊婆, 贏面, 還算大]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478239471.A.010.html,:當選機率阿蕊:川普=67.8:32.1，阿蕊婆贏面擴大...,-1,"[:, 當選, 機率, 阿蕊, :, 川普, =, 67.8, :, 32.1, ，, 阿蕊婆, 贏面, 擴大, ...]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
